ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement,Dataset Name,Reviews,View Label
cjs0abfxtd1d90a62h35nnhod,cjrrioxovwn280anvpxhgl716,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/885443e0-a469-17c9-b9a2-a1c2adbe6595-pic_s06_2018_ne_v_q07.jpg,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886353000,1.223,pic_s06_2018_ne_v_q07.jpg,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0abfxtd1d90a62h35nnhod
cjs0abhmt591x0898r42hmko4,cjrrioxovwn2c0anvyqp7kit2,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/4fea4d15-02e5-f6e3-f4b5-5663cb92441d-pic_s06_2018_ne_v_q08.jpg,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886355000,1.857,pic_s06_2018_ne_v_q08.jpg,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0abhmt591x0898r42hmko4
cjs0abjqf593r0898fxzwszzt,cjrrioxovwn2g0anvd09dpupi,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/d8c0e711-7ef4-a94b-2844-4b2f10c9eccd-pic_s06_2018_ne_v_q09.jpg,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886358000,2.124,pic_s06_2018_ne_v_q09.jpg,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0abjqf593r0898fxzwszzt
cjs0abl3ld1j10a62er7h48t2,cjrrioxovwn2k0anvq7y6s8xf,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/6d98e7a5-11e2-04f8-8f20-5caf9a2c5c05-pic_s06_2018_ne_v_q10.jpg,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886360000,1.391,pic_s06_2018_ne_v_q10.jpg,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0abl3ld1j10a62er7h48t2
cjs0abolq59830898aurdg0mi,cjrrioxowwn2o0anvehs3yfny,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/fc8f247e-aed2-2801-6ac0-9dc221508e7b-pic_s07_2017_ne_q01-redclov_lucerne_muskmall.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886364000,4.061,pic_s07_2017_ne_q01-redclov_lucerne_muskmall.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0abolq59830898aurdg0mi
cjs0abxyi59ey0898eyhbpxx2,cjrrioxowwn2s0anvrsth3e1r,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/ae376087-7d97-04b6-6590-5adefc614be2-pic_s07_2017_ne_q02-lucerne.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886377000,11.632,pic_s07_2017_ne_q02-lucerne.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0abxyi59ey0898eyhbpxx2
cjs0ac2iehbyt0b29htkny52n,cjrrioxowwn2w0anva5vxrtd0,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/79a208eb-22bb-cc44-fcd7-e53a699bbf83-pic_s07_2017_ne_q03-redclov.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886383000,5.423,pic_s07_2017_ne_q03-redclov.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ac2iehbyt0b29htkny52n
cjs0ac7fl59in0898g6uvxnlw,cjrrioxowwn300anvgmtkl0rz,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/e5e50f9c-6fff-54ba-b230-cab581d0f9d6-pic_s07_2017_ne_q04-alsiclov_redclov_sainfoin_birdtref.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886389000,5.73,pic_s07_2017_ne_q04-alsiclov_redclov_sainfoin_birdtref.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ac7fl59in0898g6uvxnlw
cjs0acbxyhc600b29gwbh21uk,cjrrioxowwn340anvgoh7wpzp,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/6254122a-a4bd-bacc-6e0d-a1cbe20415e4-pic_s07_2017_ne_q05-alsiclov_redclov_lucerne_birdtref.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886395000,5.364,pic_s07_2017_ne_q05-alsiclov_redclov_lucerne_birdtref.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0acbxyhc600b29gwbh21uk
cjs0acgkthc9a0b29f876w8cs,cjrrioxowwn380anvzed23gs4,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/ffff64f7-e3b8-fe69-96f1-06a2cb1261ca-pic_s07_2017_ne_q06-alsiclov_redclov_lucerne.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886401000,5.447,pic_s07_2017_ne_q06-alsiclov_redclov_lucerne.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0acgkthc9a0b29f876w8cs
cjs0aciighcao0b29vfe66ymx,cjrrioxowwn3c0anvzp4ngas4,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/4f6e4f11-878f-0986-1714-b26f7fe4f2e6-pic_s07_2017_ne_q07-alsiclov_redclov_lucerne_birdtref.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886403000,2.17,pic_s07_2017_ne_q07-alsiclov_redclov_lucerne_birdtref.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0aciighcao0b29vfe66ymx
cjs0aclztd2af0a62fxv0lsvq,cjrrioxowwn3g0anv50w8rlz9,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/141bb2b3-754d-fc5a-6c2a-ecbe311e4d56-pic_s07_2017_ne_q08-alsiclov.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886408000,4.034,pic_s07_2017_ne_q08-alsiclov.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0aclztd2af0a62fxv0lsvq
cjs0acnpyd2c40a62b1w8pl3b,cjrrioxowwn3k0anvxrdgznp9,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/ba45ec96-4505-d482-e6f2-03fc8c222ac6-pic_s07_2017_ne_q09-alsiclov_redclov.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886410000,1.897,pic_s07_2017_ne_q09-alsiclov_redclov.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0acnpyd2c40a62b1w8pl3b
cjs0acqa5d2e30a62w7rdmcnc,cjrrioxowwn3o0anvw4ua4ib0,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/c13bf4a0-adc3-f0f8-f566-899223984c88-pic_s07_2017_ne_q10-redclov_birdtref.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886413000,2.159,pic_s07_2017_ne_q10-redclov_birdtref.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0acqa5d2e30a62w7rdmcnc
cjs0acz8m5a430898cqzxwqz5,cjrrioxowwn3s0anv3xnbz9nl,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/f82e0e01-4fa1-4d40-30e5-178aea86e1fb-pic_s08_2017_ne_q02-alsiclov_crimclov_whitclov_lucerne_blacmedi_commvetc_oxeydais.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886425000,11.119,pic_s08_2017_ne_q02-alsiclov_crimclov_whitclov_lucerne_blacmedi_commvetc_oxeydais.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0acz8m5a430898cqzxwqz5
cjs0ad0m7d2oy0a62p8s77wl9,cjrrioxowwn3w0anvqujbpdbt,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/3ca20982-a7bf-c0ea-bb20-11688fe7223e-pic_s08_2017_ne_q03-alsiclov_crimclov_whitclov_lucerne_blacmedi_commvetc_oxeydais_wildcarr.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886427000,1.45,pic_s08_2017_ne_q03-alsiclov_crimclov_whitclov_lucerne_blacmedi_commvetc_oxeydais_wildcarr.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ad0m7d2oy0a62p8s77wl9
cjs0ad2tahcpw0b294qwwhie7,cjrrioxowwn400anvpp84yk3s,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/37afb8b5-41d1-1d44-3417-9b9ba49ebc85-pic_s08_2017_ne_q04-alsiclov_crimclov_whitclov_lucerne_birdtref_blacmedi_commvetc_oxeydais_wildcarr.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886430000,2.509,pic_s08_2017_ne_q04-alsiclov_crimclov_whitclov_lucerne_birdtref_blacmedi_commvetc_oxeydais_wildcarr.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ad2tahcpw0b294qwwhie7
cjs0ad3vshcrh0b29hjb8eyne,cjrrioxowwn440anvxavawym0,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/138e09f7-281e-e5af-1673-caee9b792dac-pic_s08_2017_ne_q05-alsiclov_crimclov_whitclov_lucerne_commvetc_blacknap_oxeydais_wildcarr.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886431000,0.914,pic_s08_2017_ne_q05-alsiclov_crimclov_whitclov_lucerne_commvetc_blacknap_oxeydais_wildcarr.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ad3vshcrh0b29hjb8eyne
cjs0ad5cpd2t50a620i0k2ytr,cjrrioxowwn480anvkqjgcu7e,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/55509ed7-9669-37af-ce74-953243d8bc98-pic_s08_2017_ne_q06-alsiclov_crimclov_whitclov_lucerne_birdtref_blacmedi_commvetc_blacknap_oxeydais_wildcarr.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886433000,1.55,pic_s08_2017_ne_q06-alsiclov_crimclov_whitclov_lucerne_birdtref_blacmedi_commvetc_blacknap_oxeydais_wildcarr.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ad5cpd2t50a620i0k2ytr
cjs0ad9z0d2yc0a62tyyacux4,cjrrioxowwn4c0anvkh95fmzx,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/a46ef01c-9777-58e8-df3a-c51fbad309f9-pic_s08_2017_ne_q07-alsiclov_crimclov_whitclov_lucerne_blacmedi_blacknap_oxeydais_wildcarr.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886439000,5.387,pic_s08_2017_ne_q07-alsiclov_crimclov_whitclov_lucerne_blacmedi_blacknap_oxeydais_wildcarr.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ad9z0d2yc0a62tyyacux4
cjs0adb5hhcwk0b298is42stg,cjrrioxowwn4g0anvws52tt0u,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/6500ebed-6f72-f907-868d-375770584d59-pic_s08_2017_ne_q08-alsiclov_crimclov_whitclov_lucerne_birdtref_blacmedi_blacknap_wildcarr.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886440000,1.186,pic_s08_2017_ne_q08-alsiclov_crimclov_whitclov_lucerne_birdtref_blacmedi_blacknap_wildcarr.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0adb5hhcwk0b298is42stg
cjs0adcaud3180a62lzwnnym9,cjrrioxowwn4k0anvfes79cl8,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/f74e2a95-b531-13ac-7193-d8449661a7f1-pic_s08_2017_ne_q09-alsiclov_crimclov_whitclov_lucerne_birdtref_blacmedi_oxeydais_wildcarr.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886442000,1.171,pic_s08_2017_ne_q09-alsiclov_crimclov_whitclov_lucerne_birdtref_blacmedi_oxeydais_wildcarr.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0adcaud3180a62lzwnnym9
cjs0add70hczd0b29bd8abmos,cjrrioxowwn4o0anvgqzmhn94,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/25264260-e045-6eb5-a957-bf4895f0f506-pic_s08_2017_ne_q10-alsiclov_crimclov_whitclov_lucerne_blacmedi_commvetc_oxeydais_wildcarr.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886443000,0.83,pic_s08_2017_ne_q10-alsiclov_crimclov_whitclov_lucerne_blacmedi_commvetc_oxeydais_wildcarr.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0add70hczd0b29bd8abmos
cjs0adecq5ahg0898bwi1w2sa,cjrrioxowwn4s0anvgn0ph1kx,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/997a9bf7-9f8d-c827-0afd-2af10993db7b-pic_s12_2017_ne_v_q01-alsiclov_redclov_sweeclov_sainfoin_lucerne_birdtref_commvetc_redcamp_phacelia.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886445000,0.883,pic_s12_2017_ne_v_q01-alsiclov_redclov_sweeclov_sainfoin_lucerne_birdtref_commvetc_redcamp_phacelia.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0adecq5ahg0898bwi1w2sa
cjs0adtaxd3gt0a629y77wy4x,cjrrioxowwn4w0anvrvfa6d47,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/8e5884c4-0b76-69fe-8613-1cdefc0fc5bc-pic_s12_2017_ne_v_q02-alsiclov_redclov_sweeclov_whitclov_sainfoin_lucerne_blacmedi_commvetc_redcamp_phacelia.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886464000,4.623,pic_s12_2017_ne_v_q02-alsiclov_redclov_sweeclov_whitclov_sainfoin_lucerne_blacmedi_commvetc_redcamp_phacelia.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0adtaxd3gt0a629y77wy4x
cjs0ady9d5azs0898qfe2cgtm,cjrrioxowwn500anvtezk1csu,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/44611e8f-d2fd-c7f5-e245-c8f7bc1e1bef-pic_s12_2017_ne_v_q03-alsiclov_redclov_sweeclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_redcamp_phacelia.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886470000,5.94,pic_s12_2017_ne_v_q03-alsiclov_redclov_sweeclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_redcamp_phacelia.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ady9d5azs0898qfe2cgtm
cjs0ae0erd3qg0a62jxn1hcig,cjrrioxowwn540anvpd1yxh1b,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/bec5814a-e0ef-fe89-8aa7-0181d16722c3-pic_s12_2017_ne_v_q04-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_redcamp_phacelia.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886473000,2.248,pic_s12_2017_ne_v_q04-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_redcamp_phacelia.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ae0erd3qg0a62jxn1hcig
cjs0ae2dz55hm0b471xr3givn,cjrrioxowwn580anv4frgooii,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/9c66be11-1762-97d4-05dd-5a7027bf89b6-pic_s12_2017_ne_v_q05-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_commvetc_redcamp_phacelia.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886476000,2.097,pic_s12_2017_ne_v_q05-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_commvetc_redcamp_phacelia.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ae2dz55hm0b471xr3givn
cjs0ae701d3x40a626grvcfk5,cjrrioxowwn5c0anvghul8uh2,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/e2fb96cb-7d86-216e-6a1b-bb295ba2b1f6-pic_s12_2017_ne_v_q06-alsiclov_redclov_sainfoin_lucerne_birdtref_commvetc_redcamp_phacelia.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886482000,5.527,pic_s12_2017_ne_v_q06-alsiclov_redclov_sainfoin_lucerne_birdtref_commvetc_redcamp_phacelia.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ae701d3x40a626grvcfk5
cjs0ae8w9hdtr0b29az7u1nfm,cjrrioxowwn5g0anv6kx5ny6u,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/ec5b90fc-dbe9-008f-44de-ba5c32cc44cc-pic_s12_2017_ne_v_q07-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_commvetc_whitcamp_phacelia.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886484000,1.619,pic_s12_2017_ne_v_q07-alsiclov_redclov_whitclov_sainfoin_lucerne_birdtref_commvetc_whitcamp_phacelia.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ae8w9hdtr0b29az7u1nfm
cjs0aeenq55tr0b47lzkruvl5,cjrrioxowwn5k0anv0ga5kb58,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/705bf449-9c46-7486-4a7b-b19a332c34b8-pic_s12_2017_ne_v_q08-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_redcamp_phacelia.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886492000,5.985,pic_s12_2017_ne_v_q08-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_commvetc_redcamp_phacelia.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0aeenq55tr0b47lzkruvl5
cjs0aeg0ihe3d0b29l5kdmjbs,cjrrioxowwn5o0anvl88auxls,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/f7ed297e-6399-061b-0b1e-dad923378702-pic_s12_2017_ne_v_q09-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_redcamp.png,Skip,damien.hicks@naturalengland.org.uk,quadrat_tagger,1549886493000,1.417,pic_s12_2017_ne_v_q09-alsiclov_redclov_sainfoin_lucerne_birdtref_blacmedi_redcamp.png,,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0aeg0ihe3d0b29l5kdmjbs
cjs0ieiusfjl30a622ufqzg2w,cjrrioxotwmwo0anv5x8237zi,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao/ad5f18f1-e33c-b4d4-e3bf-6825ffd07bbb-pic_s02_2017_ne_q07-alsiclov_redclov_sainfoin_phacelia.png,"{""not a flowerhead"":[{""geometry"":""POLYGON ((557 248, 557 293, 603 293, 603 248, 557 248))""},{""geometry"":""POLYGON ((461 171, 461 211, 510 211, 510 171, 461 171))""},{""geometry"":""POLYGON ((627 391, 627 439, 690 439, 690 391, 627 391))""},{""geometry"":""POLYGON ((694 520, 694 548, 729 548, 729 520, 694 520))""},{""geometry"":""POLYGON ((728 44, 728 77, 759 77, 759 44, 728 44))""},{""geometry"":""POLYGON ((360 328, 360 353, 388 353, 388 328, 360 328))""},{""geometry"":""POLYGON ((222 404, 222 439, 262 439, 262 404, 222 404))""}],""clover"":[{""clover_species"":""species_not_known"",""geometry"":""POLYGON ((424 499, 424 518, 444 518, 444 499, 424 499))""},{""clover_species"":""species_not_known"",""geometry"":""POLYGON ((552 472, 552 496, 572 496, 572 472, 552 472))""},{""clover_species"":""species_not_known"",""geometry"":""POLYGON ((510 531, 510 556, 530 556, 530 531, 510 531))""}],""Draw the Quadrat"":[{""geometry"":""POLYGON ((129 673, 875 676, 742 55, 229 84, 129 673))""}]}",christoph.kratz@gmail.com,quadrat_tagger,1549899934000,302.166,pic_s02_2017_ne_q07-alsiclov_redclov_sainfoin_phacelia.png,0,PBR_Images_at_Feb2019,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ieiusfjl30a622ufqzg2w
cjs0ird5y7uwt0898orkv3pe5,cjs0fz28wpzg70anvzco0gh41,https://storage.googleapis.com/labelbox-193903.appspot.com/cjp8dfyxkyqd60980fbwe4pao%2Fe6a36e94-bcb8-92d6-4537-60393fea9aaf-1-pic_s04_2017_ne_q04-alsiclov_redclov_sainfoin_lucerne_blacmedi_whitcamp.png,"{""not a flowerhead"":[{""geometry"":""POLYGON ((279 191, 279 217, 303 217, 303 191, 279 191))""},{""geometry"":""POLYGON ((198 179, 198 203, 223 203, 223 179, 198 179))""},{""geometry"":""POLYGON ((265 256, 265 280, 291 280, 291 256, 265 256))""}],""black medick"":[{""geometry"":""POLYGON ((211 336, 211 344, 222 344, 222 336, 211 336))""},{""geometry"":""POLYGON ((213 353, 213 344, 223 344, 223 353, 213 353))""},{""geometry"":""POLYGON ((272 359, 272 367, 279 367, 279 359, 272 359))""},{""geometry"":""POLYGON ((306 351, 306 358, 311 358, 311 351, 306 351))""},{""geometry"":""POLYGON ((321 363, 321 374, 331 374, 331 363, 321 363))""}],""sainfoin"":[{""geometry"":""POLYGON ((331 284, 331 308, 355 308, 355 284, 331 284))""},{""geometry"":""POLYGON ((382 329, 382 339, 395 339, 395 329, 382 329))""},{""geometry"":""POLYGON ((380 346, 380 375, 418 375, 418 346, 380 346))""},{""geometry"":""POLYGON ((380 378, 380 406, 419 406, 419 378, 380 378))""}]}",christoph.kratz@gmail.com,quadrat_tagger,1549900533000,303.24,1-pic_s04_2017_ne_q04-alsiclov_redclov_sainfoin_lucerne_blacmedi_whitcamp.png,0.11694,PBR_Images_asat_Feb2019-random,[],https://image-segmentation-v4.labelbox.com?project=cjqz65ucpvbjo0777891z096u&label=cjs0ird5y7uwt0898orkv3pe5
